site_no,site_name,timestamp_utc,flow_cfs,latitude,longitude
1613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-12-03 00:00:00+00:00,6.21,39.2145479,-78.2880592
1613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-12-03 00:15:00+00:00,6.21,39.2145479,-78.2880592
1613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-12-03 00:30:00+00:00,6.21,39.2145479,-78.2880592
1613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-12-03 00:45:00+00:00,6.21,39.2145479,-78.2880592
1613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-12-03 01:00:00+00:00,6.48,39.2145479,-78.2880592
1613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-12-03 01:15:00+00:00,6.21,39.2145479,-78.2880592
1613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-12-03 01:30:00+00:00,6.21,39.2145479,-78.2880592
1613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-12-03 01:45:00+00:00,6.21,39.2145479,-78.2880592
1613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-12-03 02:00:00+00:00,6.21,39.2145479,-78.2880592
1613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-12-03 02:15:00+00:00,6.21,39.2145479,-78.2880592
1613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-12-03 02:30:00+00:00,6.21,39.2145479,-78.2880592
1613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-12-03 02:45:00+00:00,5.94,39.2145479,-78.2880592
1613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-12-03 03:00:00+00:00,6.21,39.2145479,-78.2880592
1613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-12-03 03:15:00+00:00,6.21,39.2145479,-78.2880592
1613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-12-03 03:30:00+00:00,5.94,39.2145479,-78.2880592
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 13:15:00+00:00,7.12,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 13:30:00+00:00,7.12,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 13:45:00+00:00,7.48,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 14:00:00+00:00,7.48,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 14:15:00+00:00,7.48,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 14:30:00+00:00,7.48,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 14:45:00+00:00,7.84,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 15:00:00+00:00,7.84,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 15:15:00+00:00,7.84,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 15:30:00+00:00,7.84,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 15:45:00+00:00,7.84,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 16:00:00+00:00,8.22,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 16:15:00+00:00,8.22,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 16:30:00+00:00,8.22,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 16:45:00+00:00,8.22,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 17:00:00+00:00,8.22,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 17:15:00+00:00,8.22,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 17:30:00+00:00,8.61,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 17:45:00+00:00,8.61,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 18:00:00+00:00,8.61,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 18:15:00+00:00,8.61,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 18:30:00+00:00,9.02,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 18:45:00+00:00,9.02,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 19:00:00+00:00,9.43,39.1747222,-78.0783333
